congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
113,Senate,116,2013-05-08,1,116,67,32,0.413,-0.896,1.235,0.524,-19.905,S601,Amendment Agreed to,,,
113,Senate,117,2013-05-08,1,117,95,0,0.0,0.0,0.0,0.0,0.0,S601,Amendment Agreed to,,,
113,Senate,118,2013-05-09,1,118,98,0,0.0,0.0,0.0,0.0,0.0,PN27,Nomination Confirmed,,,
113,Senate,119,2013-05-14,1,119,52,44,-0.127,-0.06,-0.651,-1.069,-6.163,S601,Amendment Rejected,,,
113,Senate,120,2013-05-14,1,120,56,40,0.095,-0.78,0.606,-0.664,-8.067,S601,Amendment Rejected,,,
113,Senate,121,2013-05-15,1,121,43,53,0.046,-0.183,-0.132,0.228,-34.867,S601,Amendment Rejected,,,
113,Senate,122,2013-05-15,1,122,35,61,0.078,-0.344,-0.118,0.31,-38.22,S601,Amendment Rejected,,,
113,Senate,123,2013-05-15,1,123,60,36,0.192,-0.734,0.191,-0.092,-23.586,S601,Amendment Agreed to,,,
113,Senate,124,2013-05-15,1,124,83,14,0.68,0.135,0.279,-0.772,-16.328,S601,Bill Passed,,,
113,Senate,125,2013-05-15,1,125,57,41,-0.03,1.0,0.351,0.328,-7.446,PN24,Nomination Confirmed,,,
113,Senate,126,2013-05-15,1,126,92,7,0.798,-0.235,1.493,0.87,-13.765,PN138,Nomination Confirmed,,,
113,Senate,127,2013-05-16,1,127,98,0,0.0,0.0,0.0,0.0,0.0,PN193,Nomination Confirmed,,,
113,Senate,128,2013-05-20,1,128,91,0,0.0,0.0,0.0,0.0,0.0,PN10,Nomination Confirmed,,,
113,Senate,129,2013-05-21,1,129,87,8,0.875,0.008,1.314,-2.311,-13.428,S954,Amendment Agreed to,,,
113,Senate,130,2013-05-21,1,130,40,58,0.251,0.215,-0.74,0.237,-3.01,S954,Amendment Rejected,,,
113,Senate,131,2013-05-21,1,131,26,70,-0.33,0.156,1.149,0.214,-24.283,S954,Amendment Rejected,,,
113,Senate,132,2013-05-22,1,132,36,61,0.283,-0.913,-0.499,0.116,-15.794,S954,Amendment Rejected,,,
113,Senate,133,2013-05-22,1,133,99,0,0.0,0.0,0.0,0.0,0.0,SRES65,Resolution Agreed to,,,
113,Senate,134,2013-05-22,1,134,45,54,0.752,0.241,-0.066,0.592,-56.309,S954,Amendment Rejected,,,
113,Senate,135,2013-05-23,1,135,27,71,0.205,-0.979,0.112,0.397,-39.653,S954,Amendment Rejected,,,
113,Senate,136,2013-05-23,1,136,98,0,0.0,0.0,0.0,0.0,0.0,PN6,Nomination Confirmed,,,
113,Senate,137,2013-05-23,1,137,44,52,-0.145,-0.036,0.052,0.484,-50.223,S954,Amendment Rejected,,,
113,Senate,138,2013-05-23,1,138,94,0,0.0,0.0,0.0,0.0,0.0,S954,Amendment Agreed to,,,
113,Senate,139,2013-05-23,1,139,59,33,0.49,0.07,0.027,1.065,-40.848,S954,Amendment Agreed to,,,
113,Senate,140,2013-06-03,1,140,72,18,0.541,0.036,0.153,-0.322,-28.765,S954,Amendment Agreed to,,,
113,Senate,141,2013-06-06,1,141,75,22,0.214,-0.976,0.308,-0.437,-20.735,S954,Cloture Motion Agreed to,,,
113,Senate,142,2013-06-06,1,142,40,57,-0.088,0.996,-0.183,-0.194,-25.632,S1003,Cloture Motion Rejected,,,
113,Senate,143,2013-06-06,1,143,52,46,-0.036,0.591,0.732,-0.296,-3.5,S953,Cloture Motion Rejected,,,
113,Senate,144,2013-06-10,1,144,48,38,0.049,-0.999,0.306,-0.069,-8.768,S954,Amendment Agreed to,,,
113,Senate,145,2013-06-10,1,145,67,27,0.632,0.775,0.371,-0.69,-26.315,S954,Bill Passed,,,
113,Senate,146,2013-06-11,1,146,82,15,0.552,0.699,1.647,1.627,-25.194,S744,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,147,2013-06-11,1,147,84,15,0.53,0.806,1.566,2.148,-26.449,S744,Motion to Proceed Agreed to,,,
113,Senate,148,2013-06-13,1,148,58,43,-0.282,0.959,0.356,0.751,-17.322,S744,Motion to Table Agreed to,,,
113,Senate,149,2013-06-13,1,149,101,0,0.0,0.0,0.0,0.0,0.0,PN28,Nomination Confirmed,,,
113,Senate,150,2013-06-17,1,150,90,0,0.0,0.0,0.0,0.0,0.0,PN16,Nomination Confirmed,,,
113,Senate,151,2013-06-18,1,151,39,55,-0.264,0.965,-0.315,-0.63,-17.23,S744,Amendment Rejected,,,
113,Senate,152,2013-06-18,1,152,36,59,-0.185,0.772,-0.323,-0.816,-15.792,S744,Amendment Rejected,,,
113,Senate,153,2013-06-18,1,153,94,0,0.0,0.0,0.0,0.0,0.0,S744,Amendment Agreed to,,,
113,Senate,154,2013-06-19,1,154,62,37,-0.048,0.999,1.177,1.55,-15.735,S744,Motion to Table Agreed to,,,
113,Senate,155,2013-06-19,1,155,72,26,0.227,-0.974,0.123,-0.138,-38.786,S744,Amendment Agreed to,,,
113,Senate,156,2013-06-19,1,156,39,59,-0.196,0.92,-0.302,-0.601,-17.1,S744,Amendment Rejected,,,
113,Senate,157,2013-06-19,1,157,89,9,0.955,0.293,1.669,-1.614,-20.216,S744,Amendment Agreed to,,,
113,Senate,158,2013-06-19,1,158,94,4,-0.981,-0.095,-1.591,1.968,-12.125,PN407,Nomination Confirmed,,,
113,Senate,159,2013-06-20,1,159,55,43,-0.28,0.96,0.343,0.67,-16.309,S744,Motion to Table Agreed to,,,
113,Senate,160,2013-06-24,1,160,67,27,-0.004,0.868,0.741,1.792,-18.601,S744,Cloture Motion Agreed to,,,
113,Senate,161,2013-06-25,1,161,98,1,0.0,0.0,0.0,0.0,0.0,PN413,Nomination Confirmed,,,
113,Senate,162,2013-06-26,1,162,68,30,-0.084,0.93,0.594,1.531,-16.99,S744,Motion Agreed to,,,
113,Senate,163,2013-06-26,1,163,70,29,0.015,0.821,0.774,1.832,-19.202,S744,Amendment Agreed to,,,
113,Senate,164,2013-06-26,1,164,67,31,-0.031,0.661,0.579,1.743,-15.936,S744,Cloture Motion Agreed to,,,
113,Senate,165,2013-06-27,1,165,101,0,0.0,0.0,0.0,0.0,0.0,PN406,Nomination Confirmed,,,
113,Senate,166,2013-06-27,1,166,68,32,-0.065,0.9,0.547,1.392,-17.044,S744,Amendment Agreed to,,,
113,Senate,167,2013-06-27,1,167,68,32,-0.065,0.9,0.547,1.392,-17.044,S744,Cloture Motion Agreed to,,,
113,Senate,168,2013-06-27,1,168,69,32,-0.066,0.912,0.613,1.536,-17.12,S744,Bill Passed,,,
113,Senate,169,2013-07-08,1,169,89,0,0.0,0.0,0.0,0.0,0.0,PN128,Nomination Confirmed,,,
113,Senate,170,2013-07-09,1,170,55,41,0.115,-0.035,0.727,0.221,-0.766,PN14,Nomination Confirmed,,,
113,Senate,171,2013-07-10,1,171,52,49,-0.164,-0.986,0.783,-0.321,-8.305,S1238,Cloture Motion Rejected,,,
113,Senate,172,2013-07-15,1,172,69,28,0.173,0.878,1.197,1.614,-24.08,S1238,Motion for Attendance Agreed to,,,
113,Senate,173,2013-07-16,1,173,71,29,0.173,0.634,1.055,1.944,-23.348,PN157,Cloture Motion Agreed to,,,
113,Senate,174,2013-07-16,1,174,67,34,0.059,0.998,1.337,1.549,-25.48,PN157,Nomination Confirmed,,,
113,Senate,175,2013-07-17,1,175,82,18,0.63,-0.553,1.476,1.093,-24.147,PN239,Cloture Motion Agreed to,,,
113,Senate,176,2013-07-17,1,176,83,17,0.534,0.033,1.385,0.066,-19.9,PN239,Nomination Confirmed,,,
113,Senate,177,2013-07-17,1,177,60,40,0.235,-0.014,0.617,0.99,-6.169,PN205,Cloture Motion Agreed to,,,
113,Senate,178,2013-07-18,1,178,55,46,0.02,-0.139,0.674,-0.632,-0.245,PN205,Nomination Confirmed,,,
113,Senate,179,2013-07-18,1,179,69,31,0.056,0.537,0.208,0.641,-24.065,PN192,Cloture Motion Agreed to,,,
113,Senate,180,2013-07-18,1,180,60,40,-0.203,0.883,0.418,0.923,-12.329,PN192,Nomination Confirmed,,,
113,Senate,181,2013-07-23,1,181,73,26,0.211,0.973,0.214,0.255,-27.298,S1243,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,182,2013-07-23,1,182,99,1,0.0,0.0,0.0,0.0,0.0,S1243,Amendment Agreed to,,,
113,Senate,183,2013-07-24,1,183,46,53,-0.271,-0.783,0.685,-0.562,-12.814,HR1911,Amendment Rejected,,,
113,Senate,184,2013-07-24,1,184,34,65,-0.266,-0.082,0.992,-0.238,-23.26,HR1911,Amendment Rejected,,,
113,Senate,185,2013-07-24,1,185,82,18,-0.342,-0.936,-0.21,-0.145,-26.414,HR1911,Bill Passed,,,
113,Senate,186,2013-07-25,1,186,99,1,0.0,0.0,0.0,0.0,0.0,PN49,Nomination Confirmed,,,
113,Senate,187,2013-07-25,1,187,57,42,0.227,0.167,0.734,-0.099,-3.921,S1243,Motion to Table Motion to Recommit Agreed to,,,
113,Senate,188,2013-07-29,1,188,94,1,0.0,0.0,0.0,0.0,0.0,PN586,Nomination Confirmed,,,
113,Senate,189,2013-07-30,1,189,64,34,0.298,0.816,1.473,-0.015,-22.936,PN679,Cloture Motion Agreed to,,,
113,Senate,190,2013-07-30,1,190,55,44,0.174,0.27,1.013,-0.523,-2.594,PN679,Nomination Confirmed,,,
113,Senate,191,2013-07-30,1,191,65,33,-0.036,0.959,0.83,1.697,-18.494,PN680,Cloture Motion Agreed to,,,
113,Senate,192,2013-07-30,1,192,55,44,0.174,0.27,1.013,-0.523,-2.594,PN680,Nomination Confirmed,,,
113,Senate,193,2013-07-30,1,193,69,29,0.033,0.825,0.868,2.008,-22.203,PN266,Cloture Motion Agreed to,,,
113,Senate,194,2013-07-30,1,194,60,38,0.255,0.199,1.209,0.565,-13.249,PN266,Nomination Confirmed,,,
113,Senate,195,2013-07-31,1,195,87,13,0.781,0.245,1.851,0.712,-23.65,S1243,Motion to Table Agreed to,,,
113,Senate,196,2013-07-31,1,196,60,40,0.185,0.103,0.59,1.151,-5.673,PN120,Cloture Motion Agreed to,,,
113,Senate,197,2013-07-31,1,197,54,42,-0.033,0.999,0.752,0.479,-3.293,PN120,Nomination Confirmed,,,
113,Senate,198,2013-08-01,1,198,98,0,0.0,0.0,0.0,0.0,0.0,PN133,Nomination Confirmed,,,
113,Senate,199,2013-08-01,1,199,55,43,0.112,0.006,0.727,0.226,-0.769,S1243,Cloture Motion Rejected,,,
113,Senate,200,2013-08-01,1,200,88,10,0.721,-0.441,1.615,0.008,-17.72,PN554,Nomination Confirmed,,,
113,Senate,201,2013-09-09,1,201,74,24,0.444,0.848,0.187,0.026,-32.738,PN9,Nomination Confirmed,,,
113,Senate,202,2013-09-17,1,202,65,35,0.314,0.085,1.265,0.369,-17.825,PN202,Nomination Confirmed,,,
113,Senate,203,2013-09-19,1,203,98,2,0.0,0.0,0.0,0.0,0.0,HR527,Bill Passed,,,
113,Senate,204,2013-09-24,1,204,99,0,0.0,0.0,0.0,0.0,0.0,PN134,Nomination Confirmed,,,
113,Senate,205,2013-09-25,1,205,100,0,0.0,0.0,0.0,0.0,0.0,HJRES59,Cloture Motion Agreed to,,,
113,Senate,206,2013-09-27,1,206,79,19,0.551,0.685,1.543,-0.429,-24.148,HJRES59,Cloture Motion Agreed to,,,
113,Senate,207,2013-09-27,1,207,68,30,0.361,0.496,1.251,0.018,-19.238,HJRES59,Motion Agreed to,,,
113,Senate,208,2013-09-27,1,208,54,44,0.029,-0.081,0.666,-0.614,-0.238,HJRES59,Amendment Agreed to,,,
113,Senate,209,2013-09-27,1,209,55,44,0.045,0.006,0.666,-0.622,-0.241,HJRES59,Joint Resolution Passed,,,
113,Senate,210,2013-09-30,1,210,55,46,0.017,-0.157,0.668,-0.625,-0.245,HJRES59,Motion to Table Agreed to,,,
113,Senate,211,2013-09-30,1,211,55,46,0.017,-0.157,0.668,-0.625,-0.245,HJRES59,Motion to Table Agreed to,,,
113,Senate,212,2013-10-01,1,212,54,46,0.031,-0.076,0.663,-0.612,-0.239,HJRES59,Motion to Table Agreed to,,,
113,Senate,213,2013-10-07,1,213,97,0,0.0,0.0,0.0,0.0,0.0,PN384,Nomination Confirmed,,,
113,Senate,214,2013-10-08,1,214,84,14,0.608,-0.05,1.526,-0.606,-20.596,,Motion for Attendance Agreed to,,,
113,Senate,215,2013-10-09,1,215,78,18,0.474,0.174,1.291,1.734,-22.679,,Motion for Attendance Agreed to,,,
113,Senate,216,2013-10-12,1,216,54,45,-0.014,-1.0,0.397,-0.028,-5.976,S1569,Cloture on the Motion to Proceed Rejected,,,
113,Senate,217,2013-10-14,1,217,91,0,0.0,0.0,0.0,0.0,0.0,PN409,Nomination Confirmed,,,
113,Senate,218,2013-10-16,1,218,83,16,0.6,-0.06,1.615,0.609,-23.607,HR2775,Cloture Motion Agreed to,,,
113,Senate,219,2013-10-16,1,219,82,18,0.535,-0.75,0.281,0.053,-21.166,HR2775,Bill Passed,,,
113,Senate,220,2013-10-29,1,220,45,55,0.019,-0.138,-0.662,0.639,-0.251,SJRES26,Motion to Proceed Rejected,,,
113,Senate,221,2013-10-29,1,221,62,37,-0.095,0.995,0.876,1.565,-15.304,PN789,Cloture Motion Agreed to,,,
113,Senate,222,2013-10-29,1,222,56,44,0.138,0.165,1.061,-0.384,-2.94,PN789,Nomination Confirmed,,,
113,Senate,223,2013-10-30,1,223,92,8,0.818,0.343,1.706,0.722,-15.936,PN36,Cloture Motion Agreed to,,,
113,Senate,224,2013-10-30,1,224,81,18,0.3,-0.954,0.158,-0.221,-29.852,PN509,Cloture Motion Agreed to,,,
113,Senate,225,2013-10-30,1,225,63,35,0.1,0.995,0.223,0.195,-21.845,PN509,Nomination Confirmed,,,
113,Senate,226,2013-10-31,1,226,57,42,0.065,-0.973,0.246,-0.043,-14.425,PN408,Cloture Motion Rejected,,,
113,Senate,227,2013-10-31,1,227,56,38,0.272,-0.962,0.414,0.413,-7.106,PN527,Cloture Motion Rejected,,,
113,Senate,228,2013-11-04,1,228,91,0,0.0,0.0,0.0,0.0,0.0,PN422,Nomination Confirmed,,,
113,Senate,229,2013-11-04,1,229,61,30,-0.001,0.601,0.665,1.606,-10.768,S815,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,230,2013-11-07,1,230,43,55,0.269,-0.537,-0.566,-1.095,-6.574,S815,Amendment Rejected,,,
113,Senate,231,2013-11-07,1,231,64,34,-0.157,0.828,0.616,1.699,-13.842,S815,Cloture Motion Agreed to,,,
113,Senate,232,2013-11-07,1,232,65,32,-0.157,0.827,0.589,1.639,-13.673,S815,Bill Passed,,,
113,Senate,233,2013-11-12,1,233,57,41,0.274,-0.962,0.421,0.428,-7.114,PN528,Cloture Motion Rejected,,,
113,Senate,234,2013-11-12,1,234,97,1,0.0,0.0,0.0,0.0,0.0,HR3204,Cloture Motion Agreed to,,,
113,Senate,235,2013-11-18,1,235,54,38,0.272,-0.962,0.401,0.409,-6.967,PN529,Cloture Motion Rejected,,,
113,Senate,236,2013-11-18,1,236,91,0,0.0,0.0,0.0,0.0,0.0,S1197,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,237,2013-11-19,1,237,43,56,-0.301,0.954,-0.34,-0.621,-16.25,S1197,Amendment Rejected,,,
113,Senate,238,2013-11-19,1,238,53,46,0.242,-0.97,0.185,0.202,-25.366,S1197,Amendment Rejected,,,
113,Senate,239,2013-11-21,1,239,57,40,0.195,-0.13,0.726,0.123,-1.448,PN527,Motion to Proceed Agreed to,,,
113,Senate,240,2013-11-21,1,240,46,54,-0.021,-0.059,-0.732,-0.127,-1.568,PN527,Motion to Adjourn Rejected,,,
113,Senate,241,2013-11-21,1,241,57,43,0.2,-0.354,0.728,0.141,-1.459,PN527,Motion to Reconsider Agreed to,,,
113,Senate,242,2013-11-21,1,242,48,53,-0.036,-0.996,-1.265,0.03,-11.407,PN527,Decision of Chair Not Sustained,,,
113,Senate,243,2013-11-21,1,243,53,48,-0.114,-0.979,1.21,-0.466,-11.766,PN527,Decision of Chair Sustained,,,
113,Senate,244,2013-11-21,1,244,55,43,0.039,-0.099,0.675,-0.685,-0.134,PN527,Cloture Motion Agreed to,,,
113,Senate,245,2013-11-21,1,245,51,44,-0.021,0.002,0.271,-0.229,-9.754,S1197,Cloture Motion Rejected,,,
113,Senate,246,2013-11-21,1,246,51,42,-0.028,-0.559,0.292,-0.008,-8.768,SCONRES28,Concurrent Resolution Agreed to,,,
113,Senate,247,2013-12-10,1,247,57,38,0.21,-0.164,0.723,0.276,-1.014,PN527,Nomination Confirmed,,,
113,Senate,248,2013-12-10,1,248,54,42,0.023,-0.183,0.656,-0.669,-0.135,PN408,Motion to Proceed Agreed to,,,
113,Senate,249,2013-12-10,1,249,54,42,0.023,-0.183,0.656,-0.669,-0.135,PN408,Motion to Reconsider Agreed to,,,
113,Senate,250,2013-12-10,1,250,51,45,-0.041,-0.994,1.272,-0.066,-11.34,PN408,Decision of Chair Sustained,,,
113,Senate,251,2013-12-10,1,251,57,40,0.13,-0.4,0.261,-0.106,-9.971,PN408,Cloture Motion Agreed to,,,
113,Senate,252,2013-12-10,1,252,58,41,0.145,-0.264,0.257,-0.093,-9.932,PN408,Nomination Confirmed,,,
113,Senate,253,2013-12-10,1,253,54,44,-0.019,-0.118,0.732,0.115,-1.576,PN528,Motion to Proceed Agreed to,,,
113,Senate,254,2013-12-10,1,254,54,44,-0.019,-0.118,0.732,0.115,-1.576,PN528,Motion to Reconsider Agreed to,,,
113,Senate,255,2013-12-10,1,255,56,42,0.067,0.107,0.626,0.913,-2.994,PN528,Cloture Motion Agreed to,,,
113,Senate,256,2013-12-12,1,256,52,44,-0.13,-0.992,0.72,-0.153,-6.003,PN528,Nomination Confirmed,,,
113,Senate,257,2013-12-12,1,257,57,39,0.192,-0.058,0.724,0.337,-1.137,PN507,Cloture Motion Agreed to,,,
113,Senate,258,2013-12-12,1,258,55,41,0.203,-0.209,0.716,0.36,-1.116,PN507,Nomination Confirmed,,,
113,Senate,259,2013-12-12,1,259,55,41,0.192,-0.067,0.714,0.344,-1.136,PN424,Cloture Motion Agreed to,,,
113,Senate,260,2013-12-12,1,260,71,29,0.127,0.953,0.224,0.332,-24.376,PN424,Nomination Confirmed,,,
113,Senate,261,2013-12-12,1,261,58,40,0.095,0.458,0.68,0.781,-2.578,PN460,Cloture Motion Agreed to,,,
113,Senate,262,2013-12-12,1,262,80,19,0.165,0.554,0.133,0.575,-25.182,PN460,Nomination Confirmed,,,
113,Senate,263,2013-12-12,1,263,57,41,0.209,-0.143,0.727,0.255,-1.017,PN243,Cloture Motion Agreed to,,,
113,Senate,264,2013-12-12,1,264,58,41,0.199,-0.144,0.721,0.334,-1.13,PN243,Nomination Confirmed,,,
113,Senate,265,2013-12-12,1,265,57,40,0.276,0.565,0.718,-0.19,-5.15,PN461,Cloture Motion Agreed to,,,
113,Senate,266,2013-12-12,1,266,76,20,-0.16,0.948,0.217,0.87,-23.415,PN461,Nomination Confirmed,,,
113,Senate,267,2013-12-12,1,267,58,39,0.222,0.966,0.732,0.053,-5.168,PN462,Cloture Motion Agreed to,,,
113,Senate,268,2013-12-12,1,268,78,19,0.199,0.665,0.144,0.435,-26.156,PN462,Nomination Confirmed,,,
113,Senate,269,2013-12-12,1,269,58,39,0.222,0.966,0.732,0.053,-5.168,PN774,Cloture Motion Agreed to,,,
113,Senate,270,2013-12-13,1,270,80,6,0.91,0.414,1.993,0.933,-17.502,PN774,Nomination Confirmed,,,
113,Senate,271,2013-12-13,1,271,51,34,0.211,-0.223,0.718,0.354,-1.027,PN808,Cloture Motion Agreed to,,,
113,Senate,272,2013-12-13,1,272,75,17,0.306,0.879,1.333,1.896,-21.499,PN808,Nomination Confirmed,,,
113,Senate,273,2013-12-13,1,273,54,36,0.213,-0.254,0.713,0.343,-1.041,PN786,Cloture Motion Agreed to,,,
113,Senate,274,2013-12-16,1,274,79,16,0.319,0.781,1.204,2.041,-20.954,PN786,Nomination Confirmed,,,
113,Senate,275,2013-12-16,1,275,57,37,0.204,-0.176,0.712,0.422,-1.068,PN925,Cloture Motion Agreed to,,,
113,Senate,276,2013-12-16,1,276,79,16,0.198,0.93,0.186,0.411,-23.354,PN925,Nomination Confirmed,,,
113,Senate,277,2013-12-16,1,277,53,38,0.027,-0.159,0.654,-0.673,-0.135,PN640,Motion to Proceed Agreed to,,,
113,Senate,278,2013-12-16,1,278,55,37,0.157,0.987,0.401,0.041,-5.227,PN784,Motion to Proceed Agreed to,,,
113,Senate,279,2013-12-17,1,279,67,33,0.077,0.997,1.256,1.467,-23.048,HJRES59,Cloture Motion Agreed to,,,
113,Senate,280,2013-12-17,1,280,46,54,-0.017,-0.045,-1.12,0.034,-4.875,HJRES59,Motion to Table Failed,,,
113,Senate,281,2013-12-18,1,281,65,36,0.212,-0.977,0.251,-0.082,-20.321,HJRES59,Motion Agreed to,,,
113,Senate,282,2013-12-18,1,282,71,29,0.36,-0.931,0.185,-0.027,-29.961,HR3304,Cloture Motion Agreed to,,,
113,Senate,283,2013-12-19,1,283,45,55,0.051,-0.039,-0.65,0.687,-0.138,HR3304,Motion to Table Failed,,,
113,Senate,284,2013-12-19,1,284,85,15,0.661,0.478,0.181,-0.047,-27.662,HR3304,Motion Agreed to,,,
113,Senate,285,2013-12-19,1,285,55,45,0.054,-0.015,0.653,-0.647,-0.135,PN640,Cloture Motion Agreed to,,,
113,Senate,286,2013-12-20,1,286,55,41,0.059,0.008,0.661,-0.658,-0.134,PN640,Nomination Confirmed,,,
113,Senate,287,2013-12-20,1,287,56,39,0.254,0.436,0.413,-0.24,-5.343,PN784,Cloture Motion Agreed to,,,
113,Senate,288,2013-12-20,1,288,60,36,0.225,0.284,0.257,0.069,-13.095,PN784,Nomination Confirmed,,,
113,Senate,289,2013-12-20,1,289,56,36,0.205,-0.407,0.731,0.122,-1.395,PN12,Cloture Motion Agreed to,,,
113,Senate,290,2013-12-20,1,290,69,26,0.16,0.894,0.269,0.375,-19.718,PN12,Nomination Confirmed,,,
113,Senate,291,2013-12-20,1,291,59,34,0.267,0.138,0.686,0.354,-7.343,PN921,Cloture Motion Agreed to,,,
113,Senate,292,2014-01-06,2,1,57,26,-0.134,0.991,0.758,1.955,-15.897,PN921,Nomination Confirmed,,,
113,Senate,293,2014-01-07,2,2,60,37,0.044,0.888,0.776,0.972,-9.472,S1845,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,294,2014-01-09,2,3,42,54,-0.146,0.989,-0.564,-0.585,-6.906,S1845,Motion to Table Failed,,,
113,Senate,295,2014-01-09,2,4,53,41,0.019,-0.206,0.669,-0.689,-0.137,PN529,Motion to Proceed Agreed to,,,
113,Senate,296,2014-01-09,2,5,54,40,0.172,0.168,0.99,-0.584,-2.6,PN529,Motion to Reconsider Agreed to,,,
113,Senate,297,2014-01-09,2,6,55,38,0.206,-0.597,0.734,0.139,-1.495,PN529,Cloture Motion Agreed to,,,
113,Senate,298,2014-01-13,2,7,56,43,0.022,-0.193,0.668,-0.657,-0.134,PN529,Nomination Confirmed,,,
113,Senate,299,2014-01-14,2,8,45,55,0.008,-0.253,-0.675,0.725,-0.146,S1845,Motion to Table Failed,,,
113,Senate,300,2014-01-14,2,9,52,48,-0.067,-0.411,0.271,-0.066,-12.343,S1845,Cloture Motion Rejected,,,
113,Senate,301,2014-01-14,2,10,56,45,0.067,0.015,0.232,0.106,-11.146,S1845,Cloture Motion Rejected,,,
113,Senate,302,2014-01-15,2,11,86,14,0.507,0.506,1.286,1.24,-18.0,HJRES106,Joint Resolution Passed,,,
113,Senate,303,2014-01-16,2,12,72,26,0.404,0.009,0.695,-0.551,-16.246,HR3547,Cloture Motion Agreed to,,,
113,Senate,304,2014-01-16,2,13,73,26,0.423,0.16,0.704,-0.527,-15.652,HR3547,Motion Agreed to,,,
113,Senate,305,2014-01-27,2,14,86,13,0.621,0.618,1.601,1.721,-23.32,S1926,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,306,2014-01-29,2,15,64,35,0.057,-0.912,0.299,-0.408,-17.127,S1926,Motion Agreed to,,,
113,Senate,307,2014-01-30,2,16,34,65,0.004,-1.0,-0.196,0.281,-24.237,S1926,Amendment Rejected,,,
113,Senate,308,2014-01-30,2,17,24,75,0.457,0.818,-0.179,-0.013,-33.972,S1926,Amendment Rejected,,,
113,Senate,309,2014-01-30,2,18,49,50,-0.038,0.109,-0.222,0.035,-17.556,S1926,Amendment Rejected,,,
113,Senate,310,2014-01-30,2,19,67,32,0.164,-0.614,0.167,-0.24,-28.356,S1926,Bill Passed,,,
113,Senate,311,2014-02-03,2,20,72,22,0.665,0.372,0.23,-0.606,-27.66,HR2642,Cloture Motion Agreed to,,,
113,Senate,312,2014-02-04,2,21,69,32,0.78,0.626,0.207,-0.65,-43.154,HR2642,Conference Report Agreed to,,,
113,Senate,313,2014-02-04,2,22,98,0,0.0,0.0,0.0,0.0,0.0,S1845,Motion to Table Agreed to,,,
113,Senate,314,2014-02-06,2,23,58,40,0.25,-0.352,0.27,0.445,-11.568,S1845,Cloture Motion Rejected,,,
113,Senate,315,2014-02-06,2,24,56,43,0.07,0.015,0.231,0.103,-11.117,S1845,Cloture Motion Rejected,,,
113,Senate,316,2014-02-06,2,25,97,0,0.0,0.0,0.0,0.0,0.0,PN1295,Nomination Confirmed,,,
113,Senate,317,2014-02-10,2,26,94,0,0.0,0.0,0.0,0.0,0.0,S1963,Cloture on the Motion to Proceed Agreed to,,,
113,Senate,318,2014-02-11,2,27,91,8,0.308,0.951,1.462,2.745,-26.029,PN1096,Nomination Confirmed,,,
113,Senate,319,2014-02-11,2,28,98,1,0.0,0.0,0.0,0.0,0.0,PN1097,Nomination Confirmed,,,
113,Senate,320,2014-02-11,2,29,93,6,0.265,0.964,0.935,3.673,-21.075,PN1100,Nomination Confirmed,,,
113,Senate,321,2014-02-12,2,30,99,0,0.0,0.0,0.0,0.0,0.0,PN1114,Nomination Confirmed,,,
113,Senate,322,2014-02-12,2,31,99,0,0.0,0.0,0.0,0.0,0.0,PN1178,Nomination Confirmed,,,
113,Senate,323,2014-02-12,2,32,98,0,0.0,0.0,0.0,0.0,0.0,PN1119,Nomination Confirmed,,,
113,Senate,324,2014-02-12,2,33,67,31,0.196,0.929,0.234,0.197,-23.207,S540,Cloture Motion Agreed to,,,
113,Senate,325,2014-02-12,2,34,55,43,0.016,-0.223,0.663,-0.682,-0.137,S540,Motion Agreed to,,,
113,Senate,326,2014-02-12,2,35,95,3,0.905,-0.117,0.236,-0.268,-15.892,S25,Motion Agreed to,,,
113,Senate,327,2014-02-24,2,36,55,37,0.234,-0.653,0.743,0.106,-3.378,PN1192,Cloture Motion Agreed to,,,
113,Senate,328,2014-02-24,2,37,92,2,0.0,0.0,0.0,0.0,0.0,PN1192,Nomination Confirmed,,,
113,Senate,329,2014-02-24,2,38,58,34,0.25,0.206,1.129,0.144,-8.411,PN1203,Cloture Motion Agreed to,,,
113,Senate,330,2014-02-25,2,39,96,4,0.766,0.086,0.392,1.431,-12.253,PN1203,Nomination Confirmed,,,
113,Senate,331,2014-02-25,2,40,55,42,0.203,-0.452,0.734,0.14,-1.465,PN1193,Cloture Motion Agreed to,,,
113,Senate,332,2014-02-25,2,41,91,5,0.776,0.047,0.387,1.479,-13.982,PN1193,Nomination Confirmed,,,
113,Senate,333,2014-02-25,2,42,56,42,0.204,-0.498,0.728,0.149,-1.472,PN1194,Cloture Motion Agreed to,,,
113,Senate,334,2014-02-25,2,43,92,7,0.547,0.662,0.143,0.328,-23.609,PN1194,Nomination Confirmed,,,
